instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.0117,0.32,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.0466,0.34,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.0611,0.36,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.0621,0.38,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.1602,0.4,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.3067,0.42,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.3198,0.44,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.5673,0.46,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,1.8151,0.48,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,2.0513,0.5,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,2.2155,0.52,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,2.4795,0.54,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,2.6065,0.56,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,2.6252,0.58,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,2.7367,0.6,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,3.1727,0.62,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,3.5563,0.64,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,4.1237,0.66,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,5.3797,0.68,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,5.9043,0.7,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,6.7723,0.72,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,6.9408,0.74,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,7.3045,0.76,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
instance-08.txt,2267.0,GRASP_alpha0.1_sampled_greedy,11.4009,0.78,0.26263098011975183,1.8497654254253437,50,39,0.78,600.0,True
