instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-08.txt,2267.0,TS_t20_i1000,3.146712303161621,0.02,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.213430643081665,0.04,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.215170383453369,0.06,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.264857053756714,0.08,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.31864333152771,0.1,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.3189074993133545,0.12,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.331505060195923,0.14,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.368037700653076,0.16,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.3803365230560303,0.18,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.425938129425049,0.2,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.59220290184021,0.22,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.846553325653076,0.24,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,3.896320343017578,0.26,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,4.006471157073975,0.28,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,5.1238532066345215,0.3,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,5.349217176437378,0.32,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,5.471975803375244,0.34,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,5.901503324508667,0.36,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,34.31827211380005,0.38,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,35.67616152763367,0.4,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,35.85450768470764,0.42,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,35.87767601013184,0.44,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,35.911309242248535,0.46,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,35.939772844314575,0.48,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.10093927383423,0.5,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.13133955001831,0.52,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.15878176689148,0.54,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.402642488479614,0.56,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.42173171043396,0.58,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.45123243331909,0.6,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,36.51183319091797,0.62,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.22161626815796,0.64,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.36595177650452,0.66,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.36842393875122,0.68,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.60499930381775,0.7,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.77597498893738,0.72,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.80300760269165,0.74,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.80425429344177,0.76,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.82034540176392,0.78,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,37.98742580413818,0.8,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.130208015441895,0.82,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.14758014678955,0.84,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.27647089958191,0.86,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.53577661514282,0.88,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.62431144714356,0.9,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.82130742073059,0.92,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,38.97597432136536,0.94,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,39.47695827484131,0.96,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,45.28193593025208,0.98,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
instance-08.txt,2267.0,TS_t20_i1000,49.75690627098084,1.0,-4.235554922723727,31.62942760084051,50,50,1.0,600.0,True
