instance,target,algorithm,seed,time_sec,hit,best_cost
instance-08,2267.0,TS_t20_i1000,0,34.31827211380005,1,2267.0
instance-08,2267.0,TS_t20_i1000,1,4.006471157073975,1,2267.0
instance-08,2267.0,TS_t20_i1000,2,36.15878176689148,1,2267.0
instance-08,2267.0,TS_t20_i1000,3,3.31864333152771,1,2267.0
instance-08,2267.0,TS_t20_i1000,4,36.10093927383423,1,2267.0
instance-08,2267.0,TS_t20_i1000,5,35.877676010131836,1,2267.0
instance-08,2267.0,TS_t20_i1000,6,36.51183319091797,1,2267.0
instance-08,2267.0,TS_t20_i1000,7,3.215170383453369,1,2267.0
instance-08,2267.0,TS_t20_i1000,8,36.402642488479614,1,2267.0
instance-08,2267.0,TS_t20_i1000,9,38.975974321365356,1,2267.0
instance-08,2267.0,TS_t20_i1000,10,3.213430643081665,1,2267.0
instance-08,2267.0,TS_t20_i1000,11,35.911309242248535,1,2267.0
instance-08,2267.0,TS_t20_i1000,12,35.939772844314575,1,2267.0
instance-08,2267.0,TS_t20_i1000,13,35.85450768470764,1,2267.0
instance-08,2267.0,TS_t20_i1000,14,37.22161626815796,1,2267.0
instance-08,2267.0,TS_t20_i1000,15,3.264857053756714,1,2267.0
instance-08,2267.0,TS_t20_i1000,16,36.42173171043396,1,2267.0
instance-08,2267.0,TS_t20_i1000,17,35.67616152763367,1,2267.0
instance-08,2267.0,TS_t20_i1000,18,3.146712303161621,1,2267.0
instance-08,2267.0,TS_t20_i1000,19,36.45123243331909,1,2267.0
instance-08,2267.0,TS_t20_i1000,20,36.13133955001831,1,2267.0
instance-08,2267.0,TS_t20_i1000,21,38.14758014678955,1,2267.0
instance-08,2267.0,TS_t20_i1000,22,5.901503324508667,1,2267.0
instance-08,2267.0,TS_t20_i1000,23,5.1238532066345215,1,2267.0
instance-08,2267.0,TS_t20_i1000,24,45.281935930252075,1,2267.0
instance-08,2267.0,TS_t20_i1000,25,49.756906270980835,1,2267.0
instance-08,2267.0,TS_t20_i1000,26,3.896320343017578,1,2267.0
instance-08,2267.0,TS_t20_i1000,27,3.59220290184021,1,2267.0
instance-08,2267.0,TS_t20_i1000,28,3.846553325653076,1,2267.0
instance-08,2267.0,TS_t20_i1000,29,38.27647089958191,1,2267.0
instance-08,2267.0,TS_t20_i1000,30,3.3189074993133545,1,2267.0
instance-08,2267.0,TS_t20_i1000,31,38.53577661514282,1,2267.0
instance-08,2267.0,TS_t20_i1000,32,37.36595177650452,1,2267.0
instance-08,2267.0,TS_t20_i1000,33,39.47695827484131,1,2267.0
instance-08,2267.0,TS_t20_i1000,34,5.471975803375244,1,2267.0
instance-08,2267.0,TS_t20_i1000,35,38.624311447143555,1,2267.0
instance-08,2267.0,TS_t20_i1000,36,3.425938129425049,1,2267.0
instance-08,2267.0,TS_t20_i1000,37,3.331505060195923,1,2267.0
instance-08,2267.0,TS_t20_i1000,38,37.987425804138184,1,2267.0
instance-08,2267.0,TS_t20_i1000,39,37.60499930381775,1,2267.0
instance-08,2267.0,TS_t20_i1000,40,3.3803365230560303,1,2267.0
instance-08,2267.0,TS_t20_i1000,41,38.82130742073059,1,2267.0
instance-08,2267.0,TS_t20_i1000,42,5.349217176437378,1,2267.0
instance-08,2267.0,TS_t20_i1000,43,37.36842393875122,1,2267.0
instance-08,2267.0,TS_t20_i1000,44,37.80300760269165,1,2267.0
instance-08,2267.0,TS_t20_i1000,45,37.77597498893738,1,2267.0
instance-08,2267.0,TS_t20_i1000,46,38.130208015441895,1,2267.0
instance-08,2267.0,TS_t20_i1000,47,37.820345401763916,1,2267.0
instance-08,2267.0,TS_t20_i1000,48,37.80425429344177,1,2267.0
instance-08,2267.0,TS_t20_i1000,49,3.368037700653076,1,2267.0
