instance,target,algorithm,seed,time_sec,hit,best_cost
instance-11,4782.0,TS_t20_i1000,0,73.50485873222351,1,4782.0
instance-11,4782.0,TS_t20_i1000,1,545.796224117279,0,4759.0
instance-11,4782.0,TS_t20_i1000,2,160.41044211387634,1,4782.0
instance-11,4782.0,TS_t20_i1000,3,166.23870730400085,1,4782.0
instance-11,4782.0,TS_t20_i1000,4,526.5533151626587,1,4782.0
instance-11,4782.0,TS_t20_i1000,5,45.02910304069519,1,4782.0
instance-11,4782.0,TS_t20_i1000,6,145.92012453079224,1,4782.0
instance-11,4782.0,TS_t20_i1000,7,285.4648218154907,1,4782.0
instance-11,4782.0,TS_t20_i1000,8,50.426472663879395,1,4782.0
instance-11,4782.0,TS_t20_i1000,9,331.5897822380066,1,4782.0
instance-11,4782.0,TS_t20_i1000,10,50.731072425842285,1,4782.0
instance-11,4782.0,TS_t20_i1000,11,49.25602078437805,1,4782.0
instance-11,4782.0,TS_t20_i1000,12,68.37088060379028,1,4782.0
instance-11,4782.0,TS_t20_i1000,13,157.0071895122528,1,4782.0
instance-11,4782.0,TS_t20_i1000,14,325.00315260887146,1,4782.0
instance-11,4782.0,TS_t20_i1000,15,313.9480366706848,1,4782.0
instance-11,4782.0,TS_t20_i1000,16,151.41580057144165,1,4782.0
instance-11,4782.0,TS_t20_i1000,17,182.9096713066101,1,4782.0
instance-11,4782.0,TS_t20_i1000,18,45.532687187194824,1,4782.0
instance-11,4782.0,TS_t20_i1000,19,498.3721807003021,0,4780.0
instance-11,4782.0,TS_t20_i1000,20,41.50263476371765,1,4782.0
instance-11,4782.0,TS_t20_i1000,21,40.38170385360718,1,4782.0
instance-11,4782.0,TS_t20_i1000,22,144.43186831474304,1,4782.0
instance-11,4782.0,TS_t20_i1000,23,60.72791576385498,1,4782.0
instance-11,4782.0,TS_t20_i1000,24,300.05720043182373,1,4782.0
instance-11,4782.0,TS_t20_i1000,25,45.728007078170776,1,4782.0
instance-11,4782.0,TS_t20_i1000,26,59.4933762550354,1,4782.0
instance-11,4782.0,TS_t20_i1000,27,141.85682678222656,1,4782.0
instance-11,4782.0,TS_t20_i1000,28,43.019919872283936,1,4782.0
instance-11,4782.0,TS_t20_i1000,29,471.5316870212555,0,4759.0
instance-11,4782.0,TS_t20_i1000,30,316.1385278701782,1,4782.0
instance-11,4782.0,TS_t20_i1000,31,43.5093834400177,1,4782.0
instance-11,4782.0,TS_t20_i1000,32,61.431983947753906,1,4782.0
instance-11,4782.0,TS_t20_i1000,33,43.5874924659729,1,4782.0
instance-11,4782.0,TS_t20_i1000,34,46.71152901649475,1,4782.0
instance-11,4782.0,TS_t20_i1000,35,43.79130244255066,1,4782.0
instance-11,4782.0,TS_t20_i1000,36,43.789199352264404,1,4782.0
instance-11,4782.0,TS_t20_i1000,37,60.87417221069336,1,4782.0
instance-11,4782.0,TS_t20_i1000,38,59.97389197349548,1,4782.0
instance-11,4782.0,TS_t20_i1000,39,174.12514114379883,1,4782.0
instance-11,4782.0,TS_t20_i1000,40,72.36471223831177,1,4782.0
instance-11,4782.0,TS_t20_i1000,41,60.21441721916199,1,4782.0
instance-11,4782.0,TS_t20_i1000,42,45.883389949798584,1,4782.0
instance-11,4782.0,TS_t20_i1000,43,471.59431648254395,0,4780.0
instance-11,4782.0,TS_t20_i1000,44,140.50897097587585,1,4782.0
instance-11,4782.0,TS_t20_i1000,45,140.31919169425964,1,4782.0
instance-11,4782.0,TS_t20_i1000,46,44.53982496261597,1,4782.0
instance-11,4782.0,TS_t20_i1000,47,291.97579312324524,1,4782.0
instance-11,4782.0,TS_t20_i1000,48,298.51467061042786,1,4782.0
instance-11,4782.0,TS_t20_i1000,49,72.54243969917297,1,4782.0
