instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-01.txt,354.0,TS_t20_i1000,0.0081715583801269,0.02,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0082221031188964,0.04,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0082676410675048,0.06,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0085947513580322,0.08,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0086228847503662,0.1,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0090181827545166,0.12,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0090248584747314,0.14,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0090901851654052,0.16,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.009110689163208,0.18,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0091755390167236,0.2,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0106074810028076,0.22,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0122179985046386,0.24,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0124156475067138,0.26,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0124416351318359,0.28,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0124635696411132,0.3,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0125055313110351,0.32,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0125308036804199,0.34,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0125672817230224,0.36,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0125858783721923,0.38,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0125923156738281,0.4,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.012650728225708,0.42,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0127322673797607,0.44,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0128912925720214,0.46,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0129404067993164,0.48,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0129470825195312,0.5,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0130171775817871,0.52,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.013033390045166,0.54,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0130584239959716,0.56,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0130670070648193,0.58,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0130984783172607,0.6,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0131411552429199,0.62,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0131547451019287,0.64,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0131556987762451,0.66,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0133020877838134,0.68,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0134999752044677,0.7,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0135161876678466,0.72,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.013686180114746,0.74,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0136878490447998,0.76,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0138230323791503,0.78,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0148029327392578,0.8,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0149929523468017,0.82,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0151097774505615,0.84,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0153775215148925,0.86,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.015634536743164,0.88,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0161523818969726,0.9,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.016305923461914,0.92,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0164060592651367,0.94,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0168802738189697,0.96,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0174348354339599,0.98,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
instance-01.txt,354.0,TS_t20_i1000,0.0184161663055419,1.0,0.011868166483154387,0.0013690718134359136,50,50,1.0,600.0,True
