instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.2713,0.32,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.2718,0.34,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.2786,0.36,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.281,0.38,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.2814,0.4,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.2963,0.42,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.2985,0.44,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3002,0.46,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3007,0.48,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3086,0.5,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3093,0.52,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3147,0.54,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3182,0.56,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3188,0.58,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3206,0.6,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3302,0.62,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3337,0.64,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.338,0.66,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3413,0.68,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3455,0.7,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3468,0.72,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3477,0.74,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3573,0.76,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3591,0.78,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3608,0.8,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3709,0.82,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3765,0.84,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3777,0.86,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.3886,0.88,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.423,0.9,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.4377,0.92,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.4395,0.94,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.475,0.96,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.4888,0.98,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,0.6145,1.0,0.23411848600480034,0.09267788915595045,50,50,1.0,600.0,True
