instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0035,0.46,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0036,0.48,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0036,0.5,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0037,0.52,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0039,0.54,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.004,0.56,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.004,0.58,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0042,0.6,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0042,0.62,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0042,0.64,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0043,0.66,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0045,0.68,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0045,0.7,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0046,0.72,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0046,0.74,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0047,0.76,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0048,0.78,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0048,0.8,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0048,0.82,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0049,0.84,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.005,0.86,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0051,0.88,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0056,0.9,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0057,0.92,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0058,0.94,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0059,0.96,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0062,0.98,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0.0099,1.0,0.0028429922513286488,0.0013971541078786494,50,50,1.0,600.0,True
