instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.0756,0.44,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.0838,0.46,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.0842,0.48,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.0956,0.5,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1048,0.52,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1097,0.54,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1141,0.56,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1179,0.58,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1202,0.6,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1229,0.62,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1324,0.64,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.141,0.66,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1437,0.68,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1615,0.7,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1678,0.72,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.1909,0.74,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2181,0.76,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2212,0.78,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2228,0.8,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2528,0.82,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2743,0.84,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2864,0.86,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
instance-06.txt,513.0,GRASP_alpha0.1_sampled_greedy,0.2905,0.88,0.020884538043577663,0.09377179187040197,50,44,0.88,600.0,True
