instance,target,algorithm,t,p,mu_hat,lambda_hat,total_runs,successes,success_rate,time_limit,normalize_by_total
instance-06.txt,513.0,TS_t20_i1000,1.657073974609375,0.78,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,1.7102108001708984,0.8,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,1.7824740409851074,0.82,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,1.7873589992523191,0.84,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,1.788844108581543,0.86,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,1.8355381488800049,0.88,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,2.011396169662476,0.9,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,2.0507969856262207,0.92,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,2.182873487472534,0.94,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,2.435258150100708,0.96,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,2.844367265701294,0.98,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
instance-06.txt,513.0,TS_t20_i1000,3.418930053710937,1.0,1.1149899652772612,0.39991264989038877,50,50,1.0,600.0,True
