instance,target,algorithm,seed,time_sec,hit,best_cost
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,0,608.3420,0,14896.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,1,193.1688,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,2,601.5915,0,14914.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,3,602.4968,0,14900.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,4,367.3888,1,14924.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,5,605.8937,0,14903.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,6,132.7943,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,7,600.0106,0,14914.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,8,600.0212,0,14901.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,9,418.2105,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,10,603.2463,0,14917.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,11,58.3828,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,12,574.5459,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,13,260.1130,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,14,84.3923,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,15,352.6673,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,16,600.0066,0,14900.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,17,150.4338,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,18,602.2156,0,14904.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,19,600.0449,0,14892.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,20,601.2900,0,14919.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,21,174.3645,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,22,604.0525,0,14918.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,23,598.4131,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,24,606.4006,0,14888.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,25,611.0999,0,14917.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,26,600.0024,0,14918.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,27,125.3132,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,28,606.4273,0,14898.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,29,204.4405,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,30,609.4225,0,14912.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,31,603.6785,0,14912.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,32,609.6843,0,14918.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,33,600.0116,0,14896.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,34,139.2495,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,35,607.2474,0,14917.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,36,604.1958,0,14912.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,37,600.0143,0,14838.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,38,44.8744,1,14924.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,39,102.6213,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,40,600.0132,0,14894.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,41,103.2005,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,42,608.5671,0,14911.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,43,613.2254,0,14900.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,44,600.0754,0,14917.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,45,143.5187,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,46,611.4741,0,14900.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,47,610.8578,0,14912.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,48,575.1142,1,14922.00
instance-14.txt,14920.0,GRASP_alpha0.1_sampled_greedy,49,600.0052,0,14917.00
